"x","y","t","date","sleepSite","sleepSite.target"
78666,20619,13.7,"26_10_2007",0,0
78741,20763,14.71666667,"26_10_2007",0,0
78756,20445,5.6,"27_10_2007",0,0
78686,20469,6.616666667,"27_10_2007",0,0
78735,20333,7.633333333,"27_10_2007",0,0
78788,20336,8.633333333,"27_10_2007",0,0
78708,20168,9.65,"27_10_2007",0,0
78723,20175,10.66666667,"27_10_2007",0,0
78693,20128,11.68333333,"27_10_2007",0,0
78613,20071,12.7,"27_10_2007",0,0
78433,20182,13.71666667,"27_10_2007",0,0
78690,20081,7.333333333,"28_10_2007",1,1
78574,20443,8.35,"28_10_2007",1,1
78640,20478,9.366666667,"28_10_2007",1,1
78611,20596,10.36666667,"28_10_2007",1,1
78589,20695,11.38333333,"28_10_2007",1,1
78682,20772,12.4,"28_10_2007",1,1
78628,20724,13.41666667,"28_10_2007",1,1
78691,20792,14.43333333,"28_10_2007",1,1
78729,20775,15.45,"28_10_2007",1,1
78725,20788,16.46666667,"28_10_2007",1,1
78646,21135,8,"30_10_2007",1,1
78684,21147,9.016666667,"30_10_2007",1,1
78677,21159,10.01666667,"30_10_2007",1,1
78663,21212,11.01666667,"30_10_2007",1,1
78628,21111,12.03333333,"30_10_2007",1,1
78659,20972,13.05,"30_10_2007",1,1
78727,20904,14.06666667,"30_10_2007",1,1
78712,20924,15.08333333,"30_10_2007",1,1
78764,20980,16.08333333,"30_10_2007",1,1
78786,20923,17.1,"30_10_2007",1,1
78646,20593,11.9,"31_10_2007",1,1
78661,20643,12.91666667,"31_10_2007",1,1
78645,20633,13.93333333,"31_10_2007",1,1
78683,20669,14.95,"31_10_2007",1,1
78751,20775,15.96666667,"31_10_2007",1,1
78783,20806,5.816666667,"1_11_2007",1,1
78770,20792,6.833333333,"1_11_2007",1,1
78786,20929,7.85,"1_11_2007",1,1
78787,20924,8.866666667,"1_11_2007",1,1
78821,21023,9.883333333,"1_11_2007",1,1
78812,21017,10.9,"1_11_2007",1,1
78847,20952,11.91666667,"1_11_2007",1,1
78758,21041,12.93333333,"1_11_2007",1,1
78825,21147,13.95,"1_11_2007",1,1
78811,21139,14.96666667,"1_11_2007",1,1
78755,21081,15.98333333,"1_11_2007",1,1
78792,20903,17,"1_11_2007",1,1
78672,21078,11.9,"2_11_2007",8,0
78663,21150,12.91666667,"2_11_2007",8,0
78754,21227,13.93333333,"2_11_2007",8,0
78870,21234,14.95,"2_11_2007",8,0
78755,21340,15.96666667,"2_11_2007",8,0
78663,21336,16.98333333,"2_11_2007",8,0
78591,20650,13.3,"5_11_2007",0,0
78625,20610,14.31666667,"5_11_2007",0,0
78723,20650,15.33333333,"5_11_2007",0,0
78783,20743,16.33333333,"5_11_2007",0,0
78750,20435,17.35,"5_11_2007",0,0
78783,20806,5.866666667,"11_11_2007",0,0
78499,20660,6.883333333,"11_11_2007",0,0
78523,20632,7.9,"11_11_2007",0,0
78370,20694,8.916666667,"11_11_2007",0,0
78440,20507,9.933333333,"11_11_2007",0,0
78418,20519,10.95,"11_11_2007",0,0
78400,20536,11.96666667,"11_11_2007",0,0
78534,20642,12.98333333,"11_11_2007",0,0
78480,20621,14,"11_11_2007",0,0
78561,20489,15.01666667,"11_11_2007",0,0
78623,20515,16.03333333,"11_11_2007",0,0
78671,20506,17.05,"11_11_2007",0,0
78756,20445,5.833333333,"12_11_2007",12,0
78522,20613,6.85,"12_11_2007",12,0
78488,20579,7.866666667,"12_11_2007",12,0
78411,20625,8.883333333,"12_11_2007",12,0
78325,20767,9.9,"12_11_2007",12,0
78252,20822,10.91666667,"12_11_2007",12,0
78200,20835,11.93333333,"12_11_2007",12,0
78120,20918,12.95,"12_11_2007",12,0
78091,21003,13.96666667,"12_11_2007",12,0
78066,21018,14.98333333,"12_11_2007",12,0
78135,21047,16,"12_11_2007",12,0
78130,21050,17.01666667,"12_11_2007",12,0
78192,21075,11.96666667,"14_11_2007",0,0
78504,20864,12.98333333,"14_11_2007",0,0
78514,20845,14,"14_11_2007",0,0
78516,20653,15.01666667,"14_11_2007",0,0
78674,20597,16.03333333,"14_11_2007",0,0
78760,20434,17.05,"14_11_2007",0,0
78756,20445,5.933333333,"15_11_2007",14,0
78552,20492,6.95,"15_11_2007",14,0
78455,20529,7.966666667,"15_11_2007",14,0
78449,20411,8.983333333,"15_11_2007",14,0
78434,20207,10,"15_11_2007",14,0
78357,20204,11.01666667,"15_11_2007",14,0
78333,20191,12.03333333,"15_11_2007",14,0
78220,20196,13.05,"15_11_2007",14,0
78176,20131,14.06666667,"15_11_2007",14,0
78096,20235,15.08333333,"15_11_2007",14,0
77962,20150,16.08333333,"15_11_2007",14,0
77846,19776,17.1,"15_11_2007",14,0
77621,19742,5.833333333,"16_11_2007",11,0
77932,19965,6.85,"16_11_2007",11,0
77993,20075,7.866666667,"16_11_2007",11,0
78021,20166,8.883333333,"16_11_2007",11,0
78027,20082,9.9,"16_11_2007",11,0
78053,19972,10.91666667,"16_11_2007",11,0
78103,19908,11.93333333,"16_11_2007",11,0
78062,19835,12.95,"16_11_2007",11,0
78099,19930,13.96666667,"16_11_2007",11,0
78091,19966,14.98333333,"16_11_2007",11,0
77988,19856,16,"16_11_2007",11,0
77826,19834,17.01666667,"16_11_2007",11,0
78756,20445,5.733333333,"19_11_2007",5,0
78901,20433,7.333333333,"19_11_2007",5,0
78937,20585,8.35,"19_11_2007",5,0
79140,20647,9.366666667,"19_11_2007",5,0
79132,20795,10.36666667,"19_11_2007",5,0
79369,20893,11.38333333,"19_11_2007",5,0
79430,21654,8.1,"20_11_2007",8,0
79323,21670,9.116666667,"20_11_2007",8,0
79236,21495,10.11666667,"20_11_2007",8,0
79303,21475,11.13333333,"20_11_2007",8,0
79260,21453,12.15,"20_11_2007",8,0
79186,21479,13.16666667,"20_11_2007",8,0
78636,21296,5.766666667,"22_11_2007",1,1
78645,21278,6.9,"22_11_2007",1,1
78784,20918,7.916666667,"22_11_2007",1,1
78775,20932,8.916666667,"22_11_2007",1,1
78731,20908,9.933333333,"22_11_2007",1,1
78720,20909,10.95,"22_11_2007",1,1
78612,20885,11.96666667,"22_11_2007",1,1
78531,20973,12.98333333,"22_11_2007",1,1
78565,20987,14,"22_11_2007",1,1
78716,20898,15.01666667,"22_11_2007",1,1
78756,20853,16.03333333,"22_11_2007",1,1
78794,20871,17.05,"22_11_2007",1,1
78401,20223,11.21666667,"23_11_2007",0,0
78427,20217,12.23333333,"23_11_2007",0,0
78415,20197,13.25,"23_11_2007",0,0
78493,20179,14.26666667,"23_11_2007",0,0
78561,20240,15.28333333,"23_11_2007",0,0
78625,20335,16.28333333,"23_11_2007",0,0
78756,20445,6,"27_11_2007",0,0
78799,20454,7.016666667,"27_11_2007",0,0
78671,20450,8.033333333,"27_11_2007",0,0
78887,20445,9.05,"27_11_2007",0,0
78771,20387,10.06666667,"27_11_2007",0,0
78790,20335,11.08333333,"27_11_2007",0,0
78642,20192,12.1,"27_11_2007",0,0
78474,20183,13.11666667,"27_11_2007",0,0
78460,20205,14.13333333,"27_11_2007",0,0
78545,20257,15.15,"27_11_2007",0,0
78575,20288,16.16666667,"27_11_2007",0,0
78756,20445,5.833333333,"28_11_2007",0,0
78764,20413,6.85,"28_11_2007",0,0
78693,20380,7.866666667,"28_11_2007",0,0
78480,20213,8.883333333,"28_11_2007",0,0
78452,20210,9.9,"28_11_2007",0,0
78456,20195,10.91666667,"28_11_2007",0,0
78446,20193,11.93333333,"28_11_2007",0,0
78470,20192,12.95,"28_11_2007",0,0
78537,20235,13.96666667,"28_11_2007",0,0
78524,20374,14.98333333,"28_11_2007",0,0
78568,20411,16,"28_11_2007",0,0
78756,20445,5.733333333,"29_11_2007",10,0
78817,20440,6.75,"29_11_2007",10,0
78855,20457,7.766666667,"29_11_2007",10,0
79002,20433,8.783333333,"29_11_2007",10,0
79107,20398,9.8,"29_11_2007",10,0
79013,20231,10.81666667,"29_11_2007",10,0
78969,20235,11.83333333,"29_11_2007",10,0
79072,20287,12.85,"29_11_2007",10,0
79086,20315,13.86666667,"29_11_2007",10,0
79274,20476,14.88333333,"29_11_2007",10,0
79404,20603,15.9,"29_11_2007",10,0
79348,20548,5.833333333,"30_11_2007",0,0
79367,20668,6.85,"30_11_2007",0,0
79231,20659,7.866666667,"30_11_2007",0,0
79243,20729,8.883333333,"30_11_2007",0,0
79170,20730,9.9,"30_11_2007",0,0
79109,20683,10.91666667,"30_11_2007",0,0
78958,20693,11.93333333,"30_11_2007",0,0
78893,20797,12.95,"30_11_2007",0,0
78753,20587,13.96666667,"30_11_2007",0,0
78762,20504,14.98333333,"30_11_2007",0,0
78820,20468,16,"30_11_2007",0,0
78756,20445,5.816666667,"1_12_2007",0,0
78852,20331,6.833333333,"1_12_2007",0,0
79044,20229,7.85,"1_12_2007",0,0
79026,20216,8.866666667,"1_12_2007",0,0
78906,20064,9.883333333,"1_12_2007",0,0
78682,20039,10.9,"1_12_2007",0,0
78508,20104,11.91666667,"1_12_2007",0,0
78427,20189,12.93333333,"1_12_2007",0,0
78411,20196,13.95,"1_12_2007",0,0
78446,20190,14.96666667,"1_12_2007",0,0
78527,20252,15.98333333,"1_12_2007",0,0
78355,20336,9.716666667,"2_12_2007",13,0
78312,20275,10.71666667,"2_12_2007",13,0
78399,20207,11.73333333,"2_12_2007",13,0
78436,20202,12.75,"2_12_2007",13,0
78356,20208,13.76666667,"2_12_2007",13,0
78335,20224,14.78333333,"2_12_2007",13,0
78265,20264,15.8,"2_12_2007",13,0
78006,20334,16.81666667,"2_12_2007",13,0
77857,20319,6.116666667,"3_12_2007",11,0
77998,20193,7.133333333,"3_12_2007",11,0
78043,20003,8.133333333,"3_12_2007",11,0
78185,19732,9.15,"3_12_2007",11,0
78203,19735,10.16666667,"3_12_2007",11,0
78199,19809,11.18333333,"3_12_2007",11,0
78086,19797,12.2,"3_12_2007",11,0
78058,19831,13.21666667,"3_12_2007",11,0
78033,19818,14.23333333,"3_12_2007",11,0
78000,19762,15.25,"3_12_2007",11,0
77957,19752,16.26666667,"3_12_2007",11,0
78490,19759,5.95,"4_12_2007",0,0
77985,19676,6.966666667,"4_12_2007",0,0
78228,19631,7.983333333,"4_12_2007",0,0
78345,19760,9,"4_12_2007",0,0
78472,19735,10.01666667,"4_12_2007",0,0
78382,19891,11.01666667,"4_12_2007",0,0
78371,20028,12.03333333,"4_12_2007",0,0
78377,20073,13.05,"4_12_2007",0,0
78444,20117,14.06666667,"4_12_2007",0,0
78443,20203,15.08333333,"4_12_2007",0,0
78561,20265,16.08333333,"4_12_2007",0,0
78749,20406,17.1,"4_12_2007",0,0
79056,20198,7.633333333,"5_12_2007",10,0
79164,20306,8.633333333,"5_12_2007",10,0
79216,20453,9.65,"5_12_2007",10,0
79290,20548,10.66666667,"5_12_2007",10,0
79392,20426,11.68333333,"5_12_2007",10,0
79364,20499,12.7,"5_12_2007",10,0
79342,20489,13.71666667,"5_12_2007",10,0
79310,20536,14.73333333,"5_12_2007",10,0
79292,20630,15.75,"5_12_2007",10,0
79363,20628,16.76666667,"5_12_2007",10,0
79348,20548,5.883333333,"6_12_2007",5,0
79356,20673,6.9,"6_12_2007",5,0
79424,21007,7.916666667,"6_12_2007",5,0
79439,21236,8.916666667,"6_12_2007",5,0
79637,21388,9.933333333,"6_12_2007",5,0
79494,21633,10.95,"6_12_2007",5,0
79651,21679,11.96666667,"6_12_2007",5,0
79725,21672,12.98333333,"6_12_2007",5,0
79699,21694,14,"6_12_2007",5,0
79662,21660,15.01666667,"6_12_2007",5,0
79667,21685,16.03333333,"6_12_2007",5,0
79658,21677,17.05,"6_12_2007",5,0
80292,21668,12.06666667,"7_12_2007",4,0
80430,21752,13.08333333,"7_12_2007",4,0
80552,21917,14.1,"7_12_2007",4,0
80677,21881,15.11666667,"7_12_2007",4,0
80656,22043,16.13333333,"7_12_2007",4,0
80685,22025,5.833333333,"8_12_2007",5,0
80528,22022,6.85,"8_12_2007",5,0
80161,21802,7.866666667,"8_12_2007",5,0
79884,21682,8.883333333,"8_12_2007",5,0
79783,21488,9.9,"8_12_2007",5,0
79798,21351,10.91666667,"8_12_2007",5,0
80076,21372,11.93333333,"8_12_2007",5,0
79869,21252,12.95,"8_12_2007",5,0
79794,21349,13.96666667,"8_12_2007",5,0
79680,20959,14.98333333,"8_12_2007",5,0
79732,21655,16,"8_12_2007",5,0
79659,21632,17.01666667,"8_12_2007",5,0
79595,20973,11.81666667,"9_12_2007",10,0
79633,20948,12.83333333,"9_12_2007",10,0
79500,20960,13.85,"9_12_2007",10,0
79471,20992,14.86666667,"9_12_2007",10,0
79439,20787,15.88333333,"9_12_2007",10,0
79356,20658,16.9,"9_12_2007",10,0
78451,20195,12.3,"10_12_2007",0,0
78439,20202,13.31666667,"10_12_2007",0,0
78441,20204,14.33333333,"10_12_2007",0,0
78527,20295,15.35,"10_12_2007",0,0
78605,20307,16.35,"10_12_2007",0,0
78722,20325,17.36666667,"10_12_2007",0,0
79050,20433,7.633333333,"11_12_2007",0,0
79023,20227,8.633333333,"11_12_2007",0,0
79078,20210,9.65,"11_12_2007",0,0
78883,20162,10.66666667,"11_12_2007",0,0
78854,20170,11.68333333,"11_12_2007",0,0
78714,20126,12.7,"11_12_2007",0,0
78531,20226,13.71666667,"11_12_2007",0,0
78456,20206,14.73333333,"11_12_2007",0,0
78408,20205,15.75,"11_12_2007",0,0
78533,20177,16.76666667,"11_12_2007",0,0
79166,20475,9.833333333,"12_12_2007",10,0
79174,20358,10.85,"12_12_2007",10,0
79427,20305,11.86666667,"12_12_2007",10,0
79506,20376,12.88333333,"12_12_2007",10,0
79440,20455,13.9,"12_12_2007",10,0
79369,20572,14.91666667,"12_12_2007",10,0
79416,20588,15.93333333,"12_12_2007",10,0
79348,20548,6,"13_12_2007",1,1
79071,20465,7.016666667,"13_12_2007",1,1
79012,20481,8.033333333,"13_12_2007",1,1
79052,20506,9.05,"13_12_2007",1,1
79118,20649,10.06666667,"13_12_2007",1,1
79124,20831,11.08333333,"13_12_2007",1,1
78968,20884,12.1,"13_12_2007",1,1
78823,20932,13.11666667,"13_12_2007",1,1
78717,20968,14.13333333,"13_12_2007",1,1
78731,20906,15.15,"13_12_2007",1,1
78719,20889,16.16666667,"13_12_2007",1,1
78742,20432,14.5,"17_12_2007",3,3
79626,20885,15.51666667,"17_12_2007",3,3
79571,20831,16.53333333,"17_12_2007",3,3
79628,20838,6.45,"18_12_2007",1,1
79263,20607,7.466666667,"18_12_2007",1,1
79008,20478,8.483333333,"18_12_2007",1,1
79012,20481,9.5,"18_12_2007",1,1
79014,20533,10.51666667,"18_12_2007",1,1
78939,20561,11.53333333,"18_12_2007",1,1
78839,20689,12.55,"18_12_2007",1,1
78783,20739,13.56666667,"18_12_2007",1,1
78713,20921,14.58333333,"18_12_2007",1,1
78739,20897,15.6,"18_12_2007",1,1
78858,20358,11.58333333,"19_12_2007",0,0
78570,20249,12.6,"19_12_2007",0,0
78466,20377,13.61666667,"19_12_2007",0,0
78464,20473,14.63333333,"19_12_2007",0,0
78471,20473,15.65,"19_12_2007",0,0
78545,20475,16.66666667,"19_12_2007",0,0
78756,20445,6.233333333,"20_12_2007",10,0
79055,20447,7.25,"20_12_2007",10,0
79030,20414,8.266666667,"20_12_2007",10,0
79070,20539,9.283333333,"20_12_2007",10,0
79170,20627,10.3,"20_12_2007",10,0
79290,20657,11.31666667,"20_12_2007",10,0
79429,20655,12.33333333,"20_12_2007",10,0
79505,20493,13.35,"20_12_2007",10,0
79407,20504,14.36666667,"20_12_2007",10,0
79345,20560,15.38333333,"20_12_2007",10,0
79354,20534,16.4,"20_12_2007",10,0
79846,20687,11.76666667,"21_12_2007",2,2
79937,20897,12.78333333,"21_12_2007",2,2
79935,21240,13.8,"21_12_2007",2,2
80038,21496,14.81666667,"21_12_2007",2,2
80120,21603,15.83333333,"21_12_2007",2,2
80416,21609,16.83333333,"21_12_2007",2,2
80419,21595,6,"22_12_2007",5,0
80222,21508,7.016666667,"22_12_2007",5,0
80008,21468,8.033333333,"22_12_2007",5,0
79844,21469,9.05,"22_12_2007",5,0
79808,21452,10.06666667,"22_12_2007",5,0
79805,21435,11.08333333,"22_12_2007",5,0
79811,21465,11.9,"23_12_2007",1,1
78876,21401,12.91666667,"23_12_2007",1,1
78731,21246,13.93333333,"23_12_2007",1,1
78787,21041,14.95,"23_12_2007",1,1
78819,20909,15.96666667,"23_12_2007",1,1
78756,20900,16.98333333,"23_12_2007",1,1
79178,20406,11.56666667,"24_12_2007",10,0
79243,20502,12.58333333,"24_12_2007",10,0
79413,20577,13.6,"24_12_2007",10,0
79342,20635,14.61666667,"24_12_2007",10,0
79350,20620,15.63333333,"24_12_2007",10,0
79348,20548,6.116666667,"25_12_2007",0,0
79540,20402,7.133333333,"25_12_2007",0,0
79447,20348,8.133333333,"25_12_2007",0,0
79315,20223,9.15,"25_12_2007",0,0
79149,20255,10.16666667,"25_12_2007",0,0
78938,20092,11.18333333,"25_12_2007",0,0
78738,19996,12.2,"25_12_2007",0,0
78560,20064,13.21666667,"25_12_2007",0,0
78466,20178,14.23333333,"25_12_2007",0,0
78490,20248,15.25,"25_12_2007",0,0
78561,20257,16.26666667,"25_12_2007",0,0
78756,20445,6.133333333,"26_12_2007",0,0
78880,20350,7.15,"26_12_2007",0,0
78834,20356,8.166666667,"26_12_2007",0,0
78896,20218,9.183333333,"26_12_2007",0,0
78850,20159,10.2,"26_12_2007",0,0
78793,20063,11.21666667,"26_12_2007",0,0
78681,20063,12.23333333,"26_12_2007",0,0
78646,20055,13.25,"26_12_2007",0,0
78555,20168,14.26666667,"26_12_2007",0,0
78521,20256,15.28333333,"26_12_2007",0,0
78572,20314,16.28333333,"26_12_2007",0,0
79348,20548,6.3,"28_12_2007",1,1
79530,20423,7.316666667,"28_12_2007",1,1
79356,20371,8.333333333,"28_12_2007",1,1
79302,20355,9.35,"28_12_2007",1,1
79190,20342,10.36666667,"28_12_2007",1,1
79110,20391,11.38333333,"28_12_2007",1,1
79018,20289,12.4,"28_12_2007",1,1
79023,20182,13.41666667,"28_12_2007",1,1
78816,20499,14.43333333,"28_12_2007",1,1
78793,20758,15.45,"28_12_2007",1,1
78801,20747,16.46666667,"28_12_2007",1,1
78783,20806,6.183333333,"29_12_2007",8,0
78564,20834,7.2,"29_12_2007",8,0
78538,20971,8.2,"29_12_2007",8,0
78522,21059,9.216666667,"29_12_2007",8,0
78481,21150,10.21666667,"29_12_2007",8,0
78621,21158,11.23333333,"29_12_2007",8,0
78560,21167,12.25,"29_12_2007",8,0
78598,21390,13.26666667,"29_12_2007",8,0
78656,21474,14.28333333,"29_12_2007",8,0
78645,21401,15.3,"29_12_2007",8,0
78659,21335,16.31666667,"29_12_2007",8,0
78685,21316,17.33333333,"29_12_2007",8,0
78636,21296,6.083333333,"30_12_2007",9,0
78604,21431,7.1,"30_12_2007",9,0
78651,21581,8.116666667,"30_12_2007",9,0
78574,21536,9.133333333,"30_12_2007",9,0
78530,21480,10.15,"30_12_2007",9,0
78577,21551,11.16666667,"30_12_2007",9,0
78498,21475,12.18333333,"30_12_2007",9,0
78579,21693,13.2,"30_12_2007",9,0
78616,21802,14.21666667,"30_12_2007",9,0
78666,21809,15.23333333,"30_12_2007",9,0
78661,21803,16.25,"30_12_2007",9,0
78683,21802,17.26666667,"30_12_2007",9,0
78883,21515,11.75,"31_12_2007",8,0
78724,21471,12.76666667,"31_12_2007",8,0
78671,21361,13.78333333,"31_12_2007",8,0
78644,21432,14.8,"31_12_2007",8,0
78693,21402,15.81666667,"31_12_2007",8,0
78482,21429,12.25,"1_1_2008",8,0
78404,21323,13.26666667,"1_1_2008",8,0
78581,21362,14.28333333,"1_1_2008",8,0
78671,21436,15.3,"1_1_2008",8,0
78681,21396,16.31666667,"1_1_2008",8,0
78500,21401,12.11666667,"2_1_2008",8,0
78557,21124,13.13333333,"2_1_2008",8,0
78489,21156,14.15,"2_1_2008",8,0
78378,21155,15.16666667,"2_1_2008",8,0
78590,21137,16.16666667,"2_1_2008",8,0
78652,21291,17.18333333,"2_1_2008",8,0
78636,21296,6.416666667,"3_1_2008",8,0
78689,21325,7.433333333,"3_1_2008",8,0
78632,21516,8.45,"3_1_2008",8,0
78791,21383,9.45,"3_1_2008",8,0
78733,21369,10.46666667,"3_1_2008",8,0
78630,21395,11.48333333,"3_1_2008",8,0
78720,21237,12.5,"3_1_2008",8,0
78623,21775,13.51666667,"3_1_2008",8,0
78615,21369,14.53333333,"3_1_2008",8,0
78642,21272,15.55,"3_1_2008",8,0
78636,21296,6.35,"4_1_2008",8,0
78747,21399,7.366666667,"4_1_2008",8,0
78686,21482,8.383333333,"4_1_2008",8,0
78664,21549,9.4,"4_1_2008",8,0
78554,21401,10.41666667,"4_1_2008",8,0
78528,21414,11.43333333,"4_1_2008",8,0
78569,21322,12.45,"4_1_2008",8,0
78624,21351,13.46666667,"4_1_2008",8,0
78364,21262,14.48333333,"4_1_2008",8,0
78610,21262,15.5,"4_1_2008",8,0
78675,21336,16.51666667,"4_1_2008",8,0
78730,21456,8.083333333,"5_1_2008",9,0
